swc_id,x,y,z,source_region,source_region_withCorticalRegion
SEU-ALLEN_local_15257_11540_30249_7215_CCFv3.swc,9790.226,3157.325,1458.75,ENTl,ENTl3
SEU-ALLEN_local_15257_11540_7056_6169_CCFv3.swc,8353.325,3009.5,10486.525,AUDp,AUDp2/3
SEU-ALLEN_local_15257_11550_31758_6369_CCFv3.swc,8714.55,3290.35,957.65,AUDv,AUDv4
SEU-ALLEN_local_15257_11555_9661_7614_CCFv3.swc,10356.125,2811.95,9563.5,ENTm,ENTm1
SEU-ALLEN_local_15257_11562_7651_5594_CCFv3.swc,7570.65,3231.2,10205.149,AUDp,AUDp5
SEU-ALLEN_local_15257_11564_7767_6153_CCFv3.swc,8334.175,3047.725,10185.05,AUDp,AUDp5
SEU-ALLEN_local_15257_11568_14505_4116_CCFv3.swc,6082.75,3894.65,7380.6,RT,RT
SEU-ALLEN_local_15257_11583_6896_6328_CCFv3.swc,8570.75,2943.525,10565.1,AUDv,AUDv2/3
SEU-ALLEN_local_15257_11598_22181_3316_CCFv3.swc,5206.85,4178.9,4778.725,LSr,LSr
SEU-ALLEN_local_15257_11604_9863_7523_CCFv3.swc,10229.399,2820.125,9465.85,ENTm,ENTm2
SEU-ALLEN_local_15257_11615_30410_4936_CCFv3.swc,6867.6,3703.075,1587.075,SSs,SSs6a
SEU-ALLEN_local_15257_11628_30371_7347_CCFv3.swc,9948.2,3094.3,1376.8,ENTl,ENTl2
SEU-ALLEN_local_15257_11638_27606_2865_CCFv3.swc,4285.675,4512.325,2505.75,AId,AId6a
SEU-ALLEN_local_15257_11639_28749_6751_CCFv3.swc,9240.226,3209.85,2155.95,SUB,SUB
SEU-ALLEN_local_15257_11642_30259_6961_CCFv3.swc,9473.675,3151.925,1506.35,VISpor,VISpor5
SEU-ALLEN_local_15257_11660_18384_9035_CCFv3.swc,12559.8,2766.6,6171.375,fiber tracts,arb
SEU-ALLEN_local_15257_11669_22198_3218_CCFv3.swc,5070.55,4190.325,4770.8,CP,CP
SEU-ALLEN_local_15257_11669_27920_7208_CCFv3.swc,9817.675,3126.9,2415.025,ENTm,ENTm5
SEU-ALLEN_local_15257_11679_16881_3555_CCFv3.swc,5434.1,4039.375,6476.9,SF,SF
SEU-ALLEN_local_15257_11686_28535_3080_CCFv3.swc,4518.775,4392.575,2148.75,GU,GU5
SEU-ALLEN_local_15257_11692_24613_4115_CCFv3.swc,6147.375,3860.2,3877.225,RT,RT
SEU-ALLEN_local_15257_11693_18876_5657_CCFv3.swc,7903.05,3329.0,5893.75,PAG,PRC
SEU-ALLEN_local_15257_11697_8111_4242_CCFv3.swc,5823.75,3769.125,10057.051,SSs,SSs4
SEU-ALLEN_local_15257_11707_21832_3504_CCFv3.swc,5443.625,4044.475,4899.725,SF,SF
SEU-ALLEN_local_15257_11712_21610_2186_CCFv3.swc,3477.35,4685.025,4815.525,AON,AON
SEU-ALLEN_local_15257_11713_14362_9076_CCFv3.swc,12498.024,2584.85,7800.5,AN,ANcr2
SEU-ALLEN_local_15257_11717_11263_7380_CCFv3.swc,10030.4,2857.825,8876.125,ENTm,ENTm2
SEU-ALLEN_local_15257_11726_27817_7312_CCFv3.swc,9945.125,3081.075,2435.7,ENTm,ENTm3
SEU-ALLEN_local_15257_11732_30097_6588_CCFv3.swc,9014.7,3177.975,1630.4,fiber tracts,or
SEU-ALLEN_local_15257_11733_17887_8901_CCFv3.swc,12343.425,2730.6,6372.075,DEC,DEC
SEU-ALLEN_local_15257_11737_30289_4434_CCFv3.swc,6211.525,3821.7,1600.35,SSs,SSs6a
SEU-ALLEN_local_15257_11741_11169_7412_CCFv3.swc,10072.65,2833.375,8917.825,ENTm,ENTm2
SEU-ALLEN_local_15257_11743_27881_7177_CCFv3.swc,9775.45,3097.4,2437.925,ENTm,ENTm5
SEU-ALLEN_local_15257_11751_9612_6791_CCFv3.swc,9230.325,2945.525,9454.55,fiber tracts,ec
SEU-ALLEN_local_15257_11764_8880_4254_CCFv3.swc,5892.4,3786.85,9714.725,SSs,SSs6a
SEU-ALLEN_local_15257_11779_25690_2098_CCFv3.swc,3210.275,4811.1,3092.3,AIv,AIv2/3
SEU-ALLEN_local_15257_11786_7649_6703_CCFv3.swc,9077.975,2811.475,10277.225,TEa,TEa2/3
SEU-ALLEN_local_15257_11787_21739_3504_CCFv3.swc,5436.05,4007.975,4930.925,SF,SF
SEU-ALLEN_local_15257_11788_19092_3214_CCFv3.swc,5039.275,4113.625,5750.3,MS,MS
SEU-ALLEN_local_15257_11791_7037_5660_CCFv3.swc,7630.5,3051.05,10480.5,AUDp,AUDp2/3
SEU-ALLEN_local_15257_11802_31038_5729_CCFv3.swc,7862.65,3353.55,1302.1,AUDp,AUDp5
SEU-ALLEN_local_15257_11810_11169_7349_CCFv3.swc,9982.9,2819.825,8904.925,ENTm,ENTm2
SEU-ALLEN_local_15257_11816_19222_3161_CCFv3.swc,4969.375,4123.75,5710.5,MS,MS
SEU-ALLEN_local_15257_11820_22100_3549_CCFv3.swc,5488.575,3982.225,4809.425,SF,SF
SEU-ALLEN_local_15257_11822_29754_6703_CCFv3.swc,9158.75,3119.7,1752.375,fiber tracts,ec
SEU-ALLEN_local_15257_11828_9319_6464_CCFv3.swc,8771.975,2975.575,9553.675,CA1,CA1
SEU-ALLEN_local_15257_11831_9356_7408_CCFv3.swc,10050.801,2718.55,9649.45,ENTm,ENTm2
SEU-ALLEN_local_15257_11834_16929_8722_CCFv3.swc,12047.25,2668.525,6756.1,CUL,"CUL4, 5"
SEU-ALLEN_local_15257_11836_23668_6732_CCFv3.swc,9191.101,3085.35,4144.275,MRN,MRN
SEU-ALLEN_local_15257_11839_8022_6820_CCFv3.swc,9237.8,2783.9,10130.475,TEa,TEa4
SEU-ALLEN_local_15257_11840_11334_7398_CCFv3.swc,10045.975,2794.65,8845.55,ENTm,ENTm2
SEU-ALLEN_local_15257_11847_27843_8410_CCFv3.swc,11369.65,2784.3,2232.875,AN,ANcr1
SEU-ALLEN_local_15257_11858_27476_6884_CCFv3.swc,9403.35,3097.375,2646.875,SUB,SUB
SEU-ALLEN_local_15257_11863_11305_7308_CCFv3.swc,9923.426,2811.775,8842.125,ENTm,ENTm3
SEU-ALLEN_local_15257_11864_11294_7308_CCFv3.swc,9923.426,2810.975,8846.476,ENTm,ENTm3
SEU-ALLEN_local_15257_11867_27066_2802_CCFv3.swc,4209.125,4445.5,2721.325,AId,AId6a
SEU-ALLEN_local_15257_11869_27601_6833_CCFv3.swc,9338.1,3099.675,2601.975,SUB,SUB
SEU-ALLEN_local_15257_11872_27471_6739_CCFv3.swc,9218.476,3114.525,2662.475,SUB,SUB
SEU-ALLEN_local_15257_11874_19590_2926_CCFv3.swc,4633.65,4204.425,5596.375,LSr,LSr
SEU-ALLEN_local_15257_11880_28105_7401_CCFv3.swc,10044.774,2984.1,2295.35,ENTm,ENTm3
SEU-ALLEN_local_15257_11881_19730_3022_CCFv3.swc,4778.25,4156.1,5555.175,LSr,LSr
SEU-ALLEN_local_15257_11884_8138_6839_CCFv3.swc,9261.9,2765.75,10083.875,TEa,TEa4
SEU-ALLEN_local_15257_11891_10710_7392_CCFv3.swc,10035.75,2751.475,9093.175,ENTm,ENTm3
SEU-ALLEN_local_15257_11892_19047_3296_CCFv3.swc,5131.45,4031.9,5765.125,MS,MS
SEU-ALLEN_local_15257_11897_13475_8216_CCFv3.swc,11187.35,2612.45,8099.95,fiber tracts,arb
SEU-ALLEN_local_15257_11899_31515_6591_CCFv3.swc,8977.475,3093.475,1018.225,TEa,TEa4
SEU-ALLEN_local_15257_11901_24873_6857_CCFv3.swc,9351.024,3062.925,3677.75,IC,ICe
SEU-ALLEN_local_15257_11906_11943_6897_CCFv3.swc,9370.601,2964.25,8525.125,PRE,PRE
SEU-ALLEN_local_15257_11907_27583_6892_CCFv3.swc,9411.125,3071.925,2602.825,SUB,SUB
SEU-ALLEN_local_15257_11914_16181_9199_CCFv3.swc,12733.6,2531.75,7065.325,AN,ANcr2
SEU-ALLEN_local_15257_11919_22036_3459_CCFv3.swc,5368.025,3976.925,4833.75,LSr,LSr
SEU-ALLEN_local_15257_11926_11345_7347_CCFv3.swc,9971.275,2769.7,8829.775,ENTm,ENTm2
SEU-ALLEN_local_15257_11939_31979_6473_CCFv3.swc,8816.5,3097.65,826.3,AUDv,AUDv2/3
SEU-ALLEN_local_15257_11958_16289_9218_CCFv3.swc,12762.25,2510.075,7020.55,FOTU,FOTU
SEU-ALLEN_local_15257_11967_10688_7506_CCFv3.swc,10183.4,2677.725,9118.575,ENTm,ENTm2
SEU-ALLEN_local_15257_11967_27282_7042_CCFv3.swc,9598.125,3020.5,2707.0,ENTm,ENTm5
SEU-ALLEN_local_15257_11974_10772_7433_CCFv3.swc,10084.851,2700.125,9072.375,ENTm,ENTm2
SEU-ALLEN_local_15257_11976_30834_4416_CCFv3.swc,6122.0,3724.375,1334.85,SSs,SSs5
SEU-ALLEN_local_15257_11977_22210_3467_CCFv3.swc,5372.225,3953.425,4774.85,unknow,unknow
SEU-ALLEN_local_15257_11982_11182_7393_CCFv3.swc,10030.149,2722.575,8900.274,ENTm,ENTm2
SEU-ALLEN_local_15257_11984_7537_5708_CCFv3.swc,7693.35,2982.475,10271.725,AUDp,AUDp5
SEU-ALLEN_local_15257_11988_11990_6813_CCFv3.swc,9254.274,2962.4,8492.05,PRE,PRE
SEU-ALLEN_local_15257_11992_8738_7018_CCFv3.swc,9504.475,2710.025,9850.825,VISpor,VISpor5
SEU-ALLEN_local_15257_11994_7256_5925_CCFv3.swc,7984.375,2883.95,10398.75,AUDp,AUDp4
SEU-ALLEN_local_15257_12000_27595_6870_CCFv3.swc,9379.1,3031.425,2599.975,SUB,SUB
SEU-ALLEN_local_15257_12004_8994_5323_CCFv3.swc,7244.625,3270.9,9623.05,AUDd,AUDd6a
SEU-ALLEN_local_15257_12007_31420_6781_CCFv3.swc,9208.65,3015.225,1027.775,TEa,TEa2/3
SEU-ALLEN_local_15257_12011_27555_6804_CCFv3.swc,9295.024,3037.675,2622.2,SUB,SUB
SEU-ALLEN_local_15257_12013_9079_4171_CCFv3.swc,5779.225,3719.225,9642.45,SSs,SSs6a
SEU-ALLEN_local_15257_12021_10011_3242_CCFv3.swc,4568.075,4070.65,9386.399,SSs,SSs5
SEU-ALLEN_local_15257_12021_11872_6888_CCFv3.swc,9352.35,2911.35,8550.125,PRE,PRE
SEU-ALLEN_local_15257_12036_19579_2936_CCFv3.swc,4632.55,4127.15,5600.05,LSr,LSr
SEU-ALLEN_local_15257_12041_28978_3479_CCFv3.swc,5003.875,4075.7,2042.4,SSs,SSs6a
SEU-ALLEN_local_15257_12052_31000_5828_CCFv3.swc,7978.725,3211.65,1296.75,AUDp,AUDp5
SEU-ALLEN_local_15257_12056_27881_8883_CCFv3.swc,12050.476,2600.225,2183.55,AN,ANcr2
SEU-ALLEN_local_15257_12057_31439_6784_CCFv3.swc,9208.625,2992.475,1016.5,TEa,TEa2/3
SEU-ALLEN_local_15257_12063_27202_7147_CCFv3.swc,9725.351,2956.5,2725.775,ENTm,ENTm3
SEU-ALLEN_local_15257_12071_31607_6647_CCFv3.swc,9033.825,3008.05,961.475,TEa,TEa2/3
SEU-ALLEN_local_15257_12072_27551_6838_CCFv3.swc,9335.45,3003.075,2620.325,SUB,SUB
SEU-ALLEN_local_15257_12075_29490_3387_CCFv3.swc,4836.275,4081.35,1784.0,SSs,SSs5
SEU-ALLEN_local_15257_12081_19672_3085_CCFv3.swc,4846.6,4038.2,5574.15,LSr,LSr
SEU-ALLEN_local_15257_12082_30990_6995_CCFv3.swc,9475.15,2947.5,1174.05,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12098_30121_7374_CCFv3.swc,9958.625,2868.05,1463.525,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12099_31034_6924_CCFv3.swc,9385.75,2950.625,1166.65,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12100_30622_5527_CCFv3.swc,7587.4,3295.175,1466.925,AUDp,AUDp5
SEU-ALLEN_local_15257_12102_31144_7128_CCFv3.swc,9638.225,2920.6,1083.7,VISpor,VISpor1
SEU-ALLEN_local_15257_12106_31529_6560_CCFv3.swc,8923.449,3006.6,1004.15,TEa,TEa4
SEU-ALLEN_local_15257_12106_8663_7052_CCFv3.swc,9540.375,2642.1,9887.851,VISpor,VISpor4
SEU-ALLEN_local_15257_12111_27518_6780_CCFv3.swc,9260.125,2994.75,2638.05,SUB,SUB
SEU-ALLEN_local_15257_12111_7235_5992_CCFv3.swc,8068.625,2809.375,10412.075,AUDp,AUDp2/3
SEU-ALLEN_local_15257_12117_31071_6769_CCFv3.swc,9192.726,2966.4,1174.05,TEa,TEa4
SEU-ALLEN_local_15257_12123_8814_5462_CCFv3.swc,7402.725,3134.425,9716.075,AUDd,AUDd6a
SEU-ALLEN_local_15257_12127_28490_3419_CCFv3.swc,4949.75,4077.75,2246.125,SSs,SSs6a
SEU-ALLEN_local_15257_12145_9042_7370_CCFv3.swc,9971.225,2560.65,9770.575,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12160_30181_7295_CCFv3.swc,9852.726,2852.325,1454.475,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12175_28344_7435_CCFv3.swc,10068.95,2831.575,2188.925,ENTm,ENTm3
SEU-ALLEN_local_15257_12180_20522_8778_CCFv3.swc,12096.2,2581.425,5289.825,CUL,"CUL4, 5"
SEU-ALLEN_local_15257_12181_30974_6757_CCFv3.swc,9175.6,2939.725,1213.9,TEa,TEa4
SEU-ALLEN_local_15257_12184_27339_6766_CCFv3.swc,9239.074,2963.15,2710.075,SUB,SUB
SEU-ALLEN_local_15257_12186_29538_3489_CCFv3.swc,4960.4,3994.65,1780.225,SSs,SSs5
SEU-ALLEN_local_15257_12188_28361_7300_CCFv3.swc,9901.125,2853.325,2217.025,ENTm,ENTm5
SEU-ALLEN_local_15257_12198_8559_6994_CCFv3.swc,9453.85,2606.4,9926.274,VISpor,VISpor4
SEU-ALLEN_local_15257_12210_20566_8802_CCFv3.swc,12130.7,2563.325,5271.15,CUL,"CUL4, 5"
SEU-ALLEN_local_15257_12224_28272_3124_CCFv3.swc,4542.95,4157.575,2262.575,GU,GU5
SEU-ALLEN_local_15257_12227_7353_6518_CCFv3.swc,8788.175,2630.8,10391.899,AUDpo,AUDpo2/3
SEU-ALLEN_local_15257_12237_10472_6820_CCFv3.swc,9246.3,2764.625,9108.175,SUB,SUB
SEU-ALLEN_local_15257_12237_20537_8783_CCFv3.swc,12099.9,2551.775,5282.925,CUL,"CUL4, 5"
SEU-ALLEN_local_15257_12238_30784_4127_CCFv3.swc,5721.375,3719.55,1308.4,SSs,SSs4
SEU-ALLEN_local_15257_12239_9155_7427_CCFv3.swc,10042.1,2504.5,9730.575,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12243_7333_4970_CCFv3.swc,6687.125,3145.3,10370.475,SSs,SSs2/3
SEU-ALLEN_local_15257_12245_18049_8872_CCFv3.swc,12263.25,2474.15,6292.55,DEC,DEC
SEU-ALLEN_local_15257_12246_16455_1190_CCFv3.swc,1866.45,5016.75,6807.975,MOB,MOB
SEU-ALLEN_local_15257_12246_27226_6741_CCFv3.swc,9204.325,2938.15,2756.15,SUB,SUB
SEU-ALLEN_local_15257_12248_8805_6881_CCFv3.swc,9302.95,2627.925,9811.725,VISpor,VISpor5
SEU-ALLEN_local_15257_12249_29601_3217_CCFv3.swc,4576.0,4065.125,1679.75,SSs,SSs2/3
SEU-ALLEN_local_15257_12253_29866_4919_CCFv3.swc,6833.55,3447.8,1804.075,SSs,SSs6a
SEU-ALLEN_local_15257_12268_14248_7090_CCFv3.swc,9583.351,2745.325,7673.875,IC,ICe
SEU-ALLEN_local_15257_12284_25672_4896_CCFv3.swc,6958.475,3332.675,3385.1,RT,RT
SEU-ALLEN_local_15257_12284_29251_7413_CCFv3.swc,10018.675,2778.05,1813.85,ENTm,ENTm3
SEU-ALLEN_local_15257_12285_28410_7320_CCFv3.swc,9920.575,2802.45,2192.725,ENTm,ENTm5
SEU-ALLEN_local_15257_12305_31365_6775_CCFv3.swc,9181.5,2882.275,1036.5,TEa,TEa2/3
SEU-ALLEN_local_15257_12318_21083_2374_CCFv3.swc,3726.35,4317.025,5044.25,DP,DP
SEU-ALLEN_local_15257_12324_26917_7109_CCFv3.swc,9665.899,2839.2,2850.2,PAR,PAR
SEU-ALLEN_local_15257_12332_9162_7335_CCFv3.swc,9910.601,2485.125,9714.25,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12338_15782_6829_CCFv3.swc,9243.925,2795.675,7071.35,SCm,SCdg
SEU-ALLEN_local_15257_12349_27051_6880_CCFv3.swc,9376.5,2865.85,2816.9,PRE,PRE
SEU-ALLEN_local_15257_12358_31128_6748_CCFv3.swc,9148.925,2862.4,1139.275,TEa,TEa2/3
SEU-ALLEN_local_15257_12359_31012_6863_CCFv3.swc,9293.699,2842.85,1172.675,TEa,TEa2/3
SEU-ALLEN_local_15257_12371_18269_7101_CCFv3.swc,9624.925,2702.625,6159.15,PAG,PAG
SEU-ALLEN_local_15257_12371_20546_8782_CCFv3.swc,12088.925,2483.375,5277.575,CUL,"CUL4, 5"
SEU-ALLEN_local_15257_12382_9841_6700_CCFv3.swc,9066.4,2689.375,9366.975,fiber tracts,fp
SEU-ALLEN_local_15257_12383_28456_7310_CCFv3.swc,9902.851,2757.525,2176.7,ENTm,ENTm5
SEU-ALLEN_local_15257_12385_12319_7095_CCFv3.swc,9597.85,2666.2,8395.25,POST,POST
SEU-ALLEN_local_15257_12385_21419_3649_CCFv3.swc,5542.725,3681.025,5028.9,SF,SF
SEU-ALLEN_local_15257_12392_29309_7415_CCFv3.swc,10013.975,2726.95,1787.45,ENTm,ENTm3
SEU-ALLEN_local_15257_12396_27409_4828_CCFv3.swc,6860.325,3405.65,2772.75,fiber tracts,or
SEU-ALLEN_local_15257_12396_28246_7392_CCFv3.swc,10006.5,2735.55,2243.975,ENTm,ENTm3
SEU-ALLEN_local_15257_12409_31350_6725_CCFv3.swc,9112.05,2843.825,1043.925,TEa,TEa2/3
SEU-ALLEN_local_15257_12412_11526_7572_CCFv3.swc,10236.025,2463.6,8771.824,PAR,PAR
SEU-ALLEN_local_15257_12412_26913_6996_CCFv3.swc,9520.15,2816.3,2863.55,PRE,PRE
SEU-ALLEN_local_15257_12413_13127_2602_CCFv3.swc,3842.525,4199.525,8167.15,AId,AId6a
SEU-ALLEN_local_15257_12424_28522_7330_CCFv3.swc,9924.55,2733.425,2144.4,ENTm,ENTm5
SEU-ALLEN_local_15257_12436_27032_7006_CCFv3.swc,9531.675,2802.725,2814.1,ENTm,ENTm6
SEU-ALLEN_local_15257_12455_28306_7320_CCFv3.swc,9914.325,2722.35,2238.15,ENTm,ENTm5
SEU-ALLEN_local_15257_12474_21767_2220_CCFv3.swc,3460.65,4350.525,4748.55,ORBvl,ORBvl5
SEU-ALLEN_local_15257_12479_28256_7335_CCFv3.swc,9932.399,2708.075,2255.675,ENTm,ENTm5
SEU-ALLEN_local_15257_12482_21415_3622_CCFv3.swc,5499.75,3651.7,5031.075,SF,SF
SEU-ALLEN_local_15257_12484_9367_7267_CCFv3.swc,9810.0,2441.425,9618.425,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12496_31727_5459_CCFv3.swc,7403.85,3113.95,959.375,AUDp,AUDp2/3
SEU-ALLEN_local_15257_12497_12239_7216_CCFv3.swc,9747.95,2561.75,8436.125,APr,APr
SEU-ALLEN_local_15257_12497_7527_5527_CCFv3.swc,7413.975,2815.575,10284.45,AUDp,AUDp2/3
SEU-ALLEN_local_15257_12501_31515_4958_CCFv3.swc,6733.2,3289.025,1036.475,SSs,SSs2/3
SEU-ALLEN_local_15257_12502_29225_7457_CCFv3.swc,10062.976,2667.425,1810.5,ENTm,ENTm2
SEU-ALLEN_local_15257_12505_30823_6811_CCFv3.swc,9223.625,2786.025,1253.475,TEa,TEa4
SEU-ALLEN_local_15257_12509_8544_6852_CCFv3.swc,9238.7,2494.05,9923.149,VISpor,VISpor4
SEU-ALLEN_local_15257_12512_27147_4794_CCFv3.swc,6813.55,3361.775,2866.8,fiber tracts,fiber tracts
SEU-ALLEN_local_15257_12525_26949_6986_CCFv3.swc,9502.45,2763.675,2849.375,PRE,PRE
SEU-ALLEN_local_15257_12530_30916_6696_CCFv3.swc,9077.101,2795.275,1227.25,TEa,TEa4
SEU-ALLEN_local_15257_12533_20768_3747_CCFv3.swc,5625.1,3560.675,5232.05,SF,SF
SEU-ALLEN_local_15257_12535_20849_3665_CCFv3.swc,5532.35,3598.85,5209.675,SF,SF
SEU-ALLEN_local_15257_12557_27524_6798_CCFv3.swc,9262.851,2781.6,2628.55,SUB,SUB
SEU-ALLEN_local_15257_12560_28898_7303_CCFv3.swc,9875.55,2673.175,1989.4,VISpor,VISpor5
SEU-ALLEN_local_15257_12563_29643_6514_CCFv3.swc,8881.55,2828.075,1781.725,fiber tracts,or
SEU-ALLEN_local_15257_12578_12442_6781_CCFv3.swc,9174.075,2708.475,8308.625,POST,POST
SEU-ALLEN_local_15257_12584_10100_7555_CCFv3.swc,10193.5,2336.025,9352.075,VISpl,VISpl2/3
SEU-ALLEN_local_15257_12587_27117_2599_CCFv3.swc,3816.975,4221.875,2604.325,MOp,MOp5
SEU-ALLEN_local_15257_12587_8997_7332_CCFv3.swc,9883.425,2353.5,9781.575,VISpor,VISpor1
SEU-ALLEN_local_15257_12612_16234_7061_CCFv3.swc,9526.2,2594.675,6917.375,SCm,SCdg
SEU-ALLEN_local_15257_12616_28017_3178_CCFv3.swc,4592.325,3982.375,2374.7,SSp-m,SSp-m6a
SEU-ALLEN_local_15257_12621_28515_7233_CCFv3.swc,9794.825,2661.1,2168.85,ENTm,ENTm6
SEU-ALLEN_local_15257_12621_30265_7064_CCFv3.swc,9540.3,2688.7,1447.375,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12626_9158_7083_CCFv3.swc,9549.875,2414.575,9685.5,VISpor,VISpor4
SEU-ALLEN_local_15257_12632_30054_7401_CCFv3.swc,9967.325,2619.625,1470.825,VISpor,VISpor1
SEU-ALLEN_local_15257_12637_22693_7454_CCFv3.swc,10087.725,2590.675,4481.5,IC,ICd
SEU-ALLEN_local_15257_12639_22168_7633_CCFv3.swc,10336.075,2554.0,4672.825,IC,ICc
SEU-ALLEN_local_15257_12646_27662_2958_CCFv3.swc,4302.675,4057.125,2470.375,GU,GU5
SEU-ALLEN_local_15257_12662_22789_7539_CCFv3.swc,10201.0,2567.25,4441.225,IC,ICc
SEU-ALLEN_local_15257_12662_9313_7191_CCFv3.swc,9693.2,2374.55,9631.75,VISpor,VISpor4
SEU-ALLEN_local_15257_12664_10213_6561_CCFv3.swc,8860.875,2623.1,9213.0,CA1,CA1
SEU-ALLEN_local_15257_12667_10414_7478_CCFv3.swc,10085.9,2331.55,9209.625,VISpl,VISpl2/3
SEU-ALLEN_local_15257_12669_10299_7501_CCFv3.swc,10115.351,2318.7,9260.55,VISpl,VISpl2/3
SEU-ALLEN_local_15257_12672_30244_7242_CCFv3.swc,9759.3,2632.625,1421.75,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12682_10288_7267_CCFv3.swc,9805.925,2390.275,9232.125,VISpl,VISpl5
SEU-ALLEN_local_15257_12682_21569_7892_CCFv3.swc,10699.975,2488.3,4889.575,IC,ICe
SEU-ALLEN_local_15257_12682_27302_7411_CCFv3.swc,10020.625,2600.775,2633.675,ENTm,ENTm2
SEU-ALLEN_local_15257_12692_28856_7427_CCFv3.swc,10023.65,2585.625,1974.525,ENTm,ENTm3
SEU-ALLEN_local_15257_12694_22561_2290_CCFv3.swc,3544.05,4234.05,4448.525,ORBl,ORBl5
SEU-ALLEN_local_15257_12694_26804_6854_CCFv3.swc,9327.726,2705.075,2914.85,unknow,unknow
SEU-ALLEN_local_15257_12696_10181_6599_CCFv3.swc,8910.45,2593.525,9228.8,CA1,CA1
SEU-ALLEN_local_15257_12707_14123_8836_CCFv3.swc,12045.45,2082.95,7850.375,AN,ANcr1
SEU-ALLEN_local_15257_12714_28174_7365_CCFv3.swc,9959.35,2590.325,2284.1,ENTm,ENTm3
SEU-ALLEN_local_15257_12719_10024_6630_CCFv3.swc,8949.175,2561.4,9296.75,fiber tracts,fp
SEU-ALLEN_local_15257_12719_19836_8263_CCFv3.swc,11277.7,2375.2,5560.725,CENT,CENT3
SEU-ALLEN_local_15257_12724_30297_6885_CCFv3.swc,9313.5,2675.575,1457.125,VISpor,VISpor5
SEU-ALLEN_local_15257_12727_10075_6525_CCFv3.swc,8805.149,2592.65,9273.05,CA1,CA1
SEU-ALLEN_local_15257_12732_26718_6767_CCFv3.swc,9214.875,2700.95,2952.2,SUB,SUB
SEU-ALLEN_local_15257_12736_26413_6798_CCFv3.swc,9253.0,2691.125,3073.25,POST,POST
SEU-ALLEN_local_15257_12738_31007_5493_CCFv3.swc,7467.75,3010.55,1259.475,AUDp,AUDp5
SEU-ALLEN_local_15257_12742_9525_3657_CCFv3.swc,5041.225,3597.125,9537.425,SSs,SSs5
SEU-ALLEN_local_15257_12743_11648_2981_CCFv3.swc,4260.525,3898.375,8741.649,SSp-m,SSp-m6a
SEU-ALLEN_local_15257_12743_28033_3160_CCFv3.swc,4550.375,3933.6,2354.675,SSp-m,SSp-m6a
SEU-ALLEN_local_15257_12747_21032_3689_CCFv3.swc,5538.875,3500.15,5150.075,fiber tracts,fi
SEU-ALLEN_local_15257_12749_24723_7432_CCFv3.swc,10052.9,2575.125,3703.65,IC,ICe
SEU-ALLEN_local_15257_12749_28742_7460_CCFv3.swc,10063.975,2551.825,2013.375,ENTm,ENTm3
SEU-ALLEN_local_15257_12749_28823_3088_CCFv3.swc,4392.775,3920.425,1971.475,SSp-m,SSp-m4
SEU-ALLEN_local_15257_12750_17705_2264_CCFv3.swc,3451.7,4196.925,6270.375,ILA,ILA6a
SEU-ALLEN_local_15257_12750_27682_3064_CCFv3.swc,4440.2,3976.75,2487.275,SSp-m,SSp-m6a
SEU-ALLEN_local_15257_12758_31979_5206_CCFv3.swc,7021.125,3082.85,823.725,AUDv,AUDv1
SEU-ALLEN_local_15257_12761_10139_6565_CCFv3.swc,8858.475,2569.0,9247.825,CA1,CA1
SEU-ALLEN_local_15257_12762_10098_6649_CCFv3.swc,8973.05,2540.25,9267.05,fiber tracts,fp
SEU-ALLEN_local_15257_12762_30233_7099_CCFv3.swc,9575.95,2619.05,1448.95,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12767_16938_3940_CCFv3.swc,5756.025,3360.45,6481.7,fiber tracts,fi
SEU-ALLEN_local_15257_12771_19203_3555_CCFv3.swc,5326.575,3533.775,5725.8,SF,SF
SEU-ALLEN_local_15257_12785_24514_8901_CCFv3.swc,12101.551,2252.3,3652.8,AN,ANcr1
SEU-ALLEN_local_15257_12785_30987_5531_CCFv3.swc,7516.55,2977.675,1263.925,AUDp,AUDp5
SEU-ALLEN_local_15257_12789_30334_7164_CCFv3.swc,9653.2,2595.3,1393.225,VISpor,VISpor2/3
SEU-ALLEN_local_15257_12791_28168_7367_CCFv3.swc,9958.075,2553.425,2286.075,ENTm,ENTm3
SEU-ALLEN_local_15257_12791_30251_7019_CCFv3.swc,9474.975,2620.95,1453.25,VISpor,VISpor4
SEU-ALLEN_local_15257_12806_15254_7269_CCFv3.swc,9771.3,2432.025,7297.575,unknow,unknow
SEU-ALLEN_local_15257_12810_24449_8900_CCFv3.swc,12100.75,2239.725,3680.25,AN,ANcr1
SEU-ALLEN_local_15257_12818_26680_6832_CCFv3.swc,9293.825,2648.775,2963.9,SUB,SUB
